set,cardnumber,name,title,unique,card type,aspects,cost,traits,ability text,leader unit ability text,arena,power,hp,rarity,artist,previewdate,preview source,preview link,cardid,invisiblepower,invisiblehp,invisibledamage,invisibledraw,keyword_1,keyword_1_conditional,keyword_2,keyword_2_conditional,keyword_3,keyword_3_conditional,Smuggle Cost
SHD,90,Maul,Shadow Collective Visionary,TRUE,Unit,"Command,Villainy",7,"Force,Underworld","Ambush, Overwhelm

On Attack: You may choose another friendly Underworld unit. If you do, all combat damage that would be dealt to this unit during this attack is dealt to the chosen unit instead.",,0,7,6,3,Amad Mir,5/31/2024,FFG,https://www.instagram.com/p/C7oxqLXsSHl/,409,0,0,0,0,Ambush,FALSE,Overwhelm,FALSE,,,
SHD,91,Jabba's Rancor,Pateesa,TRUE,Unit,"Command,Villainy",8,"Underworld,Creature","If you control Jabba the Hutt, this unit costs {R1} less to play.

When Played/On Attack: Deal 3 damage to another friendly ground unit and 3 damage to an enemy ground unit.",,0,9,9,2,Leonardo Giammichele,6/20/2024,Unplayables,https://www.youtube.com/watch?v=87KukiCiSuo,483,0,0,3,0,,,,,,,
SHD,92,Finalizer,Might of the First Order,TRUE,Unit,"Command,Villainy",11,"First Order,Vehicle,Capital Ship","Overwhelm

When Played: Choose any number of friendly units. Each of those units captures an enemy non-leader unit in the same arena.",,1,11,11,4,Francois Cannels,5/20/2024,FFG,https://www.instagram.com/p/C7Mc1pgIBg-/,373,0,0,0,0,Overwhelm,FALSE,,,,,
SHD,93,Remnant Reserves,,FALSE,Event,"Command,Villainy",4,Supply,"Search the top 5 cards of your deck for up to 3 units, reveal them, and draw them.",,,,,2,James Daly,5/15/2024,FFG,https://starwarsunlimited.com/,349,0,0,0,0,,,,,,,
SHD,94,Palpatine's Return,,FALSE,Event,"Command,Villainy",6,"Force,Plan","Play a unit from your discard pile. It costs {R6} less. If it's a Force unit, it costs {R8} less instead.",,,,,3,Lenka Šimečková,5/20/2024,RybackStun,https://www.youtube.com/watch?v=Q24elp4d5BE,375,0,0,0,0,,,,,,,
SHD,95,Clone Deserter,,FALSE,Unit,"Command,Heroism",1,"Fringe,Clone","Restore 1

Bounty - Draw a card.",,0,2,3,1,Markus Lenz,5/1/2024,FFG Stream,https://www.youtube.com/watch?v=xM6uvCuFY1Q,298,0,0,0,0,Bounty,FALSE,Restore,FALSE,,,
SHD,96,Maz Kanata,Pirate Queen,TRUE,Unit,"Command,Heroism",1,Underworld,When you play another unit: Give an Experience token to this unit.,,0,1,1,3,Marc Escachx,6/10/2024,FFG,https://www.instagram.com/p/C8ChjKvsnyq/,434,1,1,0,0,,,,,,,
SHD,97,Freetown Backup,,FALSE,Unit,"Command,Heroism",2,Fringe,"On Attack: Give another friendly unit +2/+2 for this phase.

Smuggle [{R4}{Command}{Heroism}]",,0,1,4,2,Kevin Libranda,5/9/2024,El Valle del Jedi,https://www.youtube.com/watch?v=gNynJJcflbo,332,0,0,0,0,Smuggle,FALSE,,,,,2
SHD,98,Sundari Peacekeeper,,FALSE,Unit,"Command,Heroism",3,"Mandalorian,Trooper","Raid 2

Restore 2",,0,1,5,2,Erik Ly,5/8/2024,FFG,https://starwarsunlimited.com/articles/shadowy-insights-danny-schaefer,320,0,0,0,0,Raid,FALSE,Restore,FALSE,,,
SHD,99,Echo,Restored,TRUE,Unit,"Command,Heroism",4,"Fringe,Clone","Restore 2

When Played: You may discard a card from your hand. Give 2 Experience tokens to a unit in play with the same name as the discarded card.",,0,4,4,2,Amad Mir,5/2/2024,Roll On Gaming,https://www.youtube.com/watch?v=RE99vCG0AJY,312,0,0,0,0,Restore,FALSE,,,,,
SHD,100,Modded Cohort,,FALSE,Unit,"Command,Heroism",4,Underworld,"Ambush

Raid 2",,0,2,4,1,Mickael Balloul,5/10/2024,Hannonz,https://www.youtube.com/watch?v=PXl3_qUmHw0,334,0,0,0,0,Ambush,FALSE,Raid,FALSE,,,
SHD,101,Adelphi Patrol Wing,,FALSE,Unit,"Command,Heroism",5,"New Republic,Vehicle,Fighter","When Played: You may attack with a unit. If you have the initiative, it gains +2/+0 for this attack.",,1,4,6,1,Francois Cannels,5/23/2024,Golden Dice Podcast,https://www.youtube.com/watch?v=0t3WAmM4644,386,0,0,0,0,,,,,,,
SHD,102,The Marauder,Shuttling the Bad Batch,TRUE,Unit,"Command,Heroism",5,"Fringe,Vehicle,Transport","Ambush

When Played: Choose a card in your discard pile. Put it into play as a resource if it shares a name with a unit you control.",,1,4,5,3,Christian Papazoglakis,5/29/2024,The Hobbyist Novice,https://www.youtube.com/watch?v=3usgUsDTX-A,402,0,0,0,0,Ambush,FALSE,,,,,
SHD,103,General Rieekan,Defensive Strategist,TRUE,Unit,"Command,Heroism",6,"Rebel,Official","When Played/On Attack: Choose a friendly unit. If it has Sentinel, give an Experience token to it. Otherwise, it gains Sentinel for this phase.",,0,5,7,3,Tomas Oleksak,6/17/2024,The Alliance Dispatch,https://www.youtube.com/watch?v=BkGKsYbXtFg,462,1,1,0,0,,,,,,,
SHD,104,Inspiring Mentor,,FALSE,Upgrade,"Command,Heroism",2,Innate,"Attach to a non-Vehicle unit.

Attached unit gains, ""On Attack/When Defeated: Give an Experience token to another friendly unit.""",,,1,1,3,Sandra Chlewińska,6/12/2024,SWU Holocron,https://www.swuholocron.com/wiki/We%27ve_Got_Spoilers!,444,0,0,0,0,,,,,,,
SHD,105,Spark of Hope,,FALSE,Event,"Command,Heroism",2,Innate,"Choose a unit in your discard pile. If it was defeated this phase, put it into play as a resource.",,,,,2,Amélie Hutt,6/10/2024,wooooo,https://www.youtube.com/watch?v=n8frenR4PIE,435,0,0,0,0,,,,,,,
SHD,106,Rule with Respect,,FALSE,Event,"Command,Heroism",4,Plan,A friendly unit captures each enemy non-leader unit that attacked your base this phase.,,,,,4,Amad Mir,5/30/2024,FFG,https://starwarsunlimited.com/cards?searchTerm=respect&cid=8080818347,404,0,0,0,0,,,,,,,
SHD,107,Enterprising Lackeys,,FALSE,Unit,"Command,Command",4,Underworld,"When Defeated: You may defeat a friendly resource. If you do, put this unit into play as a resource.

Smuggle [{R6}{Command}{Command}]",,0,5,5,3,Amad Mir,6/19/2024,Roll for Crit,https://www.youtube.com/watch?v=CSLI_Pgsz48,472,0,0,0,0,Smuggle,FALSE,,,,,2
SHD,108,Enforced Loyalty,,FALSE,Event,"Command,Command",2,Law,"Defeat a friendly unit. If you do, draw 2 cards.",,,,,2,Ario Murti,,,,510,0,0,0,0,,,,,,,
SHD,109,Endless Legions,,FALSE,Event,"Command,Command",14,Supply,Reveal any number of resources you control. Play each unit revealed this way for free.,,,,,4,Amad Mir,6/5/2024,FFG,https://www.instagram.com/reel/C72L3DyttNw/,426,0,0,0,0,,,,,,,
SHD,110,Warzone Lieutenant,,FALSE,Unit,Command,1,Trooper,,,0,2,2,1,Amad Mir,5/15/2024,FFG,https://starwarsunlimited.com/,350,0,0,0,0,,,,,,,
SHD,111,Collections Starhopper,,FALSE,Unit,Command,2,"Underworld,Vehicle,Fighter",Smuggle [R3}{Command}],,1,2,2,1,Mark Zhang,6/17/2024,The Alliance Dispatch,https://www.youtube.com/watch?v=BkGKsYbXtFg,461,0,0,0,0,Smuggle,FALSE,,,,,1
SHD,112,Gamorrean Retainer,,FALSE,Unit,Command,2,Underworld,"While you control another {Command} unit, this unit gains Sentinel.",,0,3,2,1,Omercan Cirit,,,,496,0,0,0,0,Sentinel,TRUE,,,,,
SHD,113,Privateer Crew,,FALSE,Unit,Command,2,Underworld,"Smuggle [{R6} {Command}]

When played using Smuggle: Give 3 Experience tokens to this unit.",,0,2,2,2,Denis Medri,4/17/2024,FFG Stream,https://www.youtube.com/watch?v=GsnbrOspTJE,282,1,1,0,0,Smuggle,FALSE,,,,,4
SHD,114,Scanning Officer,,FALSE,Unit,Command,2,"Imperial,Official","When Played: Reveal 3 enemy resources. Defeat each resource with the Smuggle keyword revealed this way. For each resource defeated this way, its controller puts the top card of their deck into play as a resource.",,0,2,3,2,David Buisan,5/16/2024,TowerNumberNine,https://www.youtube.com/watch?v=8N9Wglzlgyg,368,0,0,0,0,,,,,,,
SHD,115,Cobb Vanth,The Marshal,TRUE,Unit,Command,3,"Fringe,Official","When Defeated: Search the top 10 cards of your deck for a unit that costs 2 or less and discard it. For this phase, you may play that card from your discard pile for free.",,0,3,2,3,Ario Murti,5/31/2024,Wossy Plays,https://www.youtube.com/watch?v=e3eUCT8Wwhs,412,0,0,0,1,,,,,,,
SHD,116,Outlaw Corona,,FALSE,Unit,Command,3,"Underworld,Vehicle,Capital Ship",Bounty - Put the top card of your deck into play as a resource.,,1,3,5,1,Sebastián Guidobono,6/3/2024,Echo Base Gaming,https://www.youtube.com/watch?v=JxdAxDUmDgQ,415,0,0,0,0,Bounty,FALSE,,,,,
SHD,117,Reputable Hunter,,FALSE,Unit,Command,3,Bounty Hunter,"If an enemy unit has a Bounty, this unit costs {R1} less to play.",,0,3,4,1,Ash Pierce,5/1/2024,FFG Stream,https://www.youtube.com/watch?v=xM6uvCuFY1Q,300,0,0,0,0,,,,,,,
SHD,118,Kihraxz Heavy Fighter,,FALSE,Unit,Command,4,"Vehicle,Fighter","Overwhelm

On Attack: You may exhaust another friendly unit. If you do, this unit gets +3/+0 for this attack.",,1,3,3,2,Fernando Correa,5/15/2024,FFG,https://starwarsunlimited.com/,351,0,0,0,0,Overwhelm,FALSE,,,,,
SHD,119,Weequay Pirate Gang,,FALSE,Unit,Command,4,Underworld,"Ambush

Smuggle [{R5}{Command}]",,0,3,3,1,Eslam Aboshady,,,,507,0,0,0,0,Ambush,FALSE,Smuggle,FALSE,,,1
SHD,120,Discerning Veteran,,FALSE,Unit,Command,5,Bounty Hunter,When Played: This unit captures an enemy non-leader ground unit.,,0,3,4,1,Leonardo Giammichele,5/15/2024,FFG,https://starwarsunlimited.com/,352,0,0,0,0,,,,,,,
SHD,121,Mercenary Company,,FALSE,Unit,Command,6,"Underworld,Trooper","Ambush

Overwhelm",,0,5,5,1,Elena Skitalets,,,,210,0,0,0,0,Ambush,FALSE,Overwhelm,FALSE,,,
SHD,122,Arquitens Assault Cruiser,,FALSE,Unit,Command,8,"Vehicle,Capital Ship","Ambush

When this unit attacks and defeats a non-leader unit: Put the defeated unit into play as a resource under your control.",,1,7,8,3,French Carlomagno,6/19/2024,Les Cartes sur Table,https://www.youtube.com/watch?v=2fRHog9sNmI,474,0,0,0,0,Ambush,FALSE,,,,,
SHD,123,Bounty Hunter's Quarry,,FALSE,Upgrade,Command,1,"Bounty,Condition","Attached unit gains: “Bounty - Search the top 5 cards of your deck, or 10 cards instead if this unit is unique, for a unit that costs 3 or less and play it for free.”",,,0,0,2,Ignacio Bazan Lazcano,5/30/2024,FFG,https://starwarsunlimited.com/cards?searchTerm=quarry&cid=9642863632,405,0,0,0,0,,,,,,,
SHD,124,Legal Authority,,FALSE,Upgrade,Command,2,Law,"Attach to a friendly unit.

When Played: Attached unit captures an enemy non-leader unit with less power than it.",,,0,2,3,Christian Papazoglakis,5/15/2024,FFG,https://starwarsunlimited.com/,353,0,0,0,0,,,,,,,
SHD,125,Price on Your Head,,FALSE,Upgrade,Command,2,"Bounty,Condition","Attached unit gains: ""Bounty - Put the top card of your deck into play as a resource.""",,,0,0,1,Ario Murti,5/8/2024,FFG Stream,https://www.youtube.com/watch?v=2VY7Mr6itNk,325,0,0,0,0,,,,,,,
SHD,126,The Darksaber,,TRUE,Upgrade,Command,4,"Mandalorian,Item,Weapon","Attach to a non-Vehicle unit.

While playing this upgrade on a Mandalorian unit, ignore its aspect penalty.

Attached unit gains, ""On Attack: Give an Experience token to each other friendly Mandalorian unit.""",,,4,3,4,Amélie Hutt,6/5/2024,FFG Stream,https://www.youtube.com/live/Iq6ATDmx3rE,425,0,0,0,0,,,,,,,
SHD,127,Commission,,FALSE,Event,Command,1,Supply,"Search the top 10 cards of your deck for a Bounty Hunter, Item, or Transport card, reveal it, and draw it.

Smuggle [{R3}{Command}]",,,,,2,Amad Mir,,,,500,0,0,0,0,Smuggle,FALSE,,,,,
SHD,128,Outflank,,FALSE,Event,Command,1,Tactic,Attack with 2 units.,,,,,1,Kyle Petchock,5/15/2024,FFG,https://starwarsunlimited.com/,354,0,0,0,0,,,,,,,
SHD,129,Timely Intervention,,FALSE,Event,Command,1,Tactic,"Play a unit from your hand. Give it Ambush for this phase.

Smuggle [{R2} {Command}]",,,,,1,Denis Medri,4/17/2024,FFG Stream,https://www.youtube.com/watch?v=GsnbrOspTJE,283,0,0,0,0,Smuggle,FALSE,,,,,
SHD,130,Moment of Glory,,FALSE,Event,Command,3,Tactic,Give a unit +4/+4 for this phase.,,,4,4,1,Jake Parker,5/15/2024,FFG,https://starwarsunlimited.com/,355,0,0,0,0,,,,,,,
SHD,131,Take Captive,,FALSE,Event,Command,3,Tactic,A friendly unit captures an enemy non-leader unit in the same arena.,,,,,1,Guillaume Ospital,5/1/2024,FFG Stream,https://www.youtube.com/watch?v=xM6uvCuFY1Q,301,0,0,0,0,,,,,,,
SHD,132,Choose Sides,,FALSE,Event,Command,7,Plan,Choose a friendly non-leader unit and an enemy non-leader unit. Exchange control of those units.,,,,,3,French Carlomagno,5/29/2024,The Hobbyist Novice,https://www.youtube.com/watch?v=3usgUsDTX-A,401,0,0,0,0,,,,,,,
SHD,133,Dengar,The Demolisher,TRUE,Unit,"Aggression,Villainy",1,"Underworld,Bounty Hunter",When you play an upgrade on a unit: You may deal 1 damage to that unit.,,0,2,2,2,Stefano Landini,5/8/2024,Jodo Cast,https://www.youtube.com/watch?v=qqwJZUeC08o,324,0,0,0,0,,,,,,,
SHD,134,Guavian Antagonizer,,FALSE,Unit,"Aggression,Villainy",1,"Underworld,Trooper","Saboteur

Bounty - Draw a card.",,0,2,3,1,Amad Mir,,,,501,0,0,0,0,Bounty,FALSE,Saboteur,FALSE,,,
SHD,135,Kylo's TIE Silencer,Ruthlessly Efficient,TRUE,Unit,"Aggression,Villainy",2,"First Order,Vehicle,Fighter","Action: If this unit was discarded from your hand or deck this phase, play it from your discard pile.",,1,3,2,4,Francois Cannels,5/21/2024,L8 Night Gaming,https://www.youtube.com/watch?v=l8x-64NO-0g,377,0,0,0,0,,,,,,,
SHD,136,Death Watch Loyalist,,FALSE,Unit,"Aggression,Villainy",3,"Mandalorian,Trooper","Grit

Overwhelm",,0,3,3,1,Amad Mir,5/2/2024,Roll On Gaming,https://www.youtube.com/watch?v=RE99vCG0AJY,311,0,0,0,0,Overwhelm,FALSE,Grit,FALSE,,,
SHD,137,Punishing One,Dengar's Jumpmaster,TRUE,Unit,"Aggression,Villainy",3,"Underworld,Vehicle,Transport",When an upgraded enemy unit is defeated: You may ready this unit. Use this ability only once each round.,,1,3,4,2,Fernando Correa,5/8/2024,Jodo Cast,https://www.youtube.com/watch?v=qqwJZUeC08o,323,0,0,0,0,,,,,,,
SHD,138,Jango Fett,Renowned Bounty Hunter,TRUE,Unit,"Aggression,Villainy",4,"Underworld,Bounty Hunter","While attacking a unit with a Bounty, this unit gets +3/+0 and gains Overwhelm.

When this unit attacks and defeats a unit: Draw a card.",,0,3,6,3,Alex Chen,5/10/2024,FFG,https://www.instagram.com/reel/C6ys8SMi4xo/,333,0,0,0,0,Overwhelm,TRUE,,,,,
SHD,139,Krrsantan,Muscle For Hire,TRUE,Unit,"Aggression,Villainy",5,"Underworld,Wookiee,Bounty Hunter","When Played: If an enemy unit has a Bounty, you may ready this unit.

On Attack: Choose a ground unit. You may deal 1 damage to it for each damage on this unit.",,0,3,7,2,Marc Escachx,5/9/2024,SAGA: Space Arena Ground Arena,https://www.youtube.com/watch?v=PnzMDtbxdF4,330,0,0,0,0,,,,,,,
SHD,140,Trandoshan Hunters,,FALSE,Unit,"Aggression,Villainy",5,"Underworld,Bounty Hunter","Overwhelm

When Played: If an enemy unit has a Bounty, give an Experience token to this unit.",,0,6,4,1,Omercan Cirit,,,,504,0,0,0,0,Overwhelm,FALSE,,,,,
SHD,141,Kylo Ren,Killing the Past,TRUE,Unit,"Aggression,Villainy",6,"Force,First Order","While playing this unit, ignore his {Villainy} aspect penalty if you control Rey.

On Attack: Give a unit +2/+0 for this phase. If it's a non-Villainy unit, also give an Experience token to it.",,0,6,7,4,Amélie Hutt,6/17/2024,IGN,https://x.com/IGN/status/1802687741588615556,458,1,0,0,0,,,,,,,
SHD,142,Pre Vizsla,Power Hungry,TRUE,Unit,"Aggression,Villainy",7,"Mandalorian,Trooper","When Played/On Attack: You may pay the cost of an upgrade attached to another non-Vehicle unit. If you do, take control of that upgrade and attach it to this unit, if able. If it can't attach to this unit, defeat it instead.",,0,8,7,3,Markus Lenz,6/7/2024,FFG,https://www.instagram.com/reel/C76zMysvCzx/,430,0,0,0,0,,,,,,,
SHD,143,Ruthlessness,,FALSE,Upgrade,"Aggression,Villainy",1,Innate,"Attached unit gains: ""When this unit attacks and defeats a unit: Deal 2 damage to the defending player's base.""",,,2,0,3,James Daly,5/2/2024,Rebel Resource,https://www.youtube.com/watch?v=wO2FKunE_nk,314,0,0,0,0,,,,,,,
SHD,144,Give In to Your Anger,,FALSE,Event,"Aggression,Villainy",1,Innate,"Deal 1 damage to an enemy unit. Its controller's next action this phase must be an attack with that unit, if able. It must attack a unit, if able.",,,,,3,Christina Laviña,5/22/2024,Spice Squadron,https://www.youtube.com/watch?v=diPwWdfR4cY,383,0,0,0,0,,,,,,,
SHD,145,Headhunting,,FALSE,Event,"Aggression,Villainy",2,Tactic,Attack with up to 3 units. They can't attack bases for these attacks. Each Bounty Hunter that attacks this way gets +2/+0 for its attack.,,,,,2,Borja Pindado,6/15/2024,Ice Cave Radio,https://www.youtube.com/watch?v=qZrLnCLVSd4,457,0,0,0,0,,,,,,,
SHD,146,Heroic Renegade,,FALSE,Unit,"Aggression,Heroism",2,Underworld,Grit,,0,2,3,1,Mickael Balloul,,,,509,0,0,0,0,Grit,FALSE,,,,,
SHD,147,Ketsu Onyo,Old Friend,TRUE,Unit,"Aggression,Heroism",2,"Mandalorian,Underworld,Bounty Hunter","Saboteur

When this unit deals combat damage to a base: You may defeat an upgrade that costs 2 or less.",,0,3,2,2,Amélie Hutt,5/1/2024,FFG Stream,https://www.youtube.com/watch?v=xM6uvCuFY1Q,297,0,0,0,0,Saboteur,FALSE,,,,,
SHD,148,Cassian Andor,Rebellions Are Built On Hope,TRUE,Unit,"Aggression,Heroism",3,Rebel,"Smuggle [{R5}{Aggression}{Heroism}]

When played using Smuggle: Ready this unit.",,0,3,5,2,Sandra Chlewińska,6/20/2024,TD_Tatta,starwarsunlimited.gg,480,0,0,0,0,,,,,,,2
SHD,149,Nite Owl Skirmisher,,FALSE,Unit,"Aggression,Heroism",3,"Mandalorian,Trooper",Smuggle [{R5}{Aggression}{Heroism}],,0,4,3,1,French Carlomagno,5/1/2024,Maindeck,https://www.youtube.com/watch?v=FLHR9ayu3ns,307,0,0,0,0,,,,,,,2
SHD,150,Koska Reeves,Loyal Nite Owl,TRUE,Unit,"Aggression,Heroism",4,"Mandalorian,Trooper","On Attack: If this unit is upgraded, you may deal 2 damage to a ground unit.",,0,4,5,3,Kevin Libranda,5/2/2024,Rebel Resource,https://www.youtube.com/watch?v=wO2FKunE_nk,313,0,0,0,0,,,,,,,
SHD,151,Valiant Assault Ship,,FALSE,Unit,"Aggression,Heroism",4,"Fringe,Vehicle,Transport","Saboteur

On Attack: If the defending player controls more resources than you, this unit gets +2/+0 for this attack.",,1,3,4,2,Christian Papazoglakis,,,,492,0,0,0,0,Saboteur,FALSE,,,,,
SHD,152,Desperado Freighter,,FALSE,Unit,"Aggression,Heroism",5,"Underworld,Vehicle,Transport",,,1,5,6,1,Fernando Correa,,,,491,0,0,0,0,,,,,,,
SHD,153,Poe Dameron,Quick to Improvise,TRUE,Unit,"Aggression,Heroism",5,Resistance,"On Attack: Discard up to 3 cards from your hand. For each card discarded this way, choose a different option:
- Deal 2 damage to a unit or base.
- Defeat an upgrade.
- An opponent discards a card from their hand.",,0,6,6,4,Amélie Hutt,5/23/2024,Golden Dice Podcast,https://www.youtube.com/watch?v=0t3WAmM4644,387,0,0,2,0,,,,,,,
SHD,154,Wrecker,BOOM!,TRUE,Unit,"Aggression,Heroism",6,"Fringe,Clone","Overwhelm

When Played: You may defeat a friendly resource. If you do, deal 5 damage to a ground unit.",,0,7,6,3,Stefano Landini,5/3/2024,FFG,https://www.instagram.com/reel/C6grXMIsWZi/,315,0,0,5,0,Overwhelm,FALSE,,,,,
SHD,155,Heroic Resolve,,FALSE,Upgrade,"Aggression,Heroism",1,Innate,"Attached unit gains: ""Action [{R2}, defeat a Heroic Resolve on this unit]: Attack with this unit. It gets +4/+0 and gains Overwhelm for this attack.""",,,1,1,3,Kevin Libranda,6/14/2024,Kolat Information Network,https://www.youtube.com/watch?v=MbSvrjJ5PsM,451,0,0,0,0,,,,,,,
SHD,156,Cripple Authority,,FALSE,Event,"Aggression,Heroism",2,Trick,Draw a card. Each opponent who controls more resources than you discards a card from their hand.,,,,,2,Denis Medri,5/2/2024,I Rebel Gaming,https://www.youtube.com/watch?v=8_0VFTaSX4s,308,0,0,0,0,,,,,,,
SHD,157,Bo-Katan Kryze,Fighting for Mandalore,TRUE,Unit,"Aggression,Aggression",2,"Mandalorian,Trooper","When Defeated: For each player with 15 or more damage on their base, draw a card.",,0,3,3,2,Rebecca Farrow,6/20/2024,The Nerds Strike Back,https://x.com/NerdsStrikeBack/status/1803856816901886054,487,0,0,0,1,,,,,,,
SHD,158,Wild Rancor,,FALSE,Unit,"Aggression,Aggression",6,Creature,"Overwhelm

When Played: Deal 2 damage to each other ground unit.",,0,6,8,3,David Nash,6/19/2024,FFG,https://www.instagram.com/reel/C8aIINev8fm/,476,0,0,4,0,Overwhelm,FALSE,,,,,
SHD,159,The Chaos of War,,FALSE,Event,"Aggression,Aggression",3,Plan,Deal damage to each player's base equal to the number of cards in that player's hand.,,,,,3,Amélie Hutt,6/17/2024,TwinSunz,https://www.youtube.com/watch?v=XTFP5T8ZVqg,465,0,0,0,0,,,,,,,
SHD,160,Reckless Gunslinger,,FALSE,Unit,Aggression,1,Underworld,"When Played: Deal 1 damage to each base.

Smuggle [{R3}{Aggression}]",,0,2,1,1,Eslam Aboshady,5/16/2024,TowerNumberNine,https://www.youtube.com/watch?v=8N9Wglzlgyg,369,0,0,0,0,Smuggle,FALSE,,,,,2
SHD,161,Stolen Landspeeder,,FALSE,Unit,Aggression,1,"Underworld,Vehicle,Speeder","When Played: If you played this unit from your hand, an opponent takes control of it.

Bounty - If you own this unit, play it from your discard pile for free and give an Experience token to it.",,0,3,2,3,French Carlomagno,5/29/2024,FFG Stream,https://www.youtube.com/watch?v=AqUpYbKaMvU,400,0,0,0,0,Bounty,FALSE,,,,,
SHD,162,House Kast Soldier,,FALSE,Unit,Aggression,2,"Mandalorian,Trooper",Saboteur,,0,2,3,1,Hoan Nguyen,6/7/2024,Jedi News Network,https://www.jedinews.com/gaming/articles/exclusive-reveal-of-two-new-cards-from-star-wars-unlimited-shadows-of-the-galaxy/,432,0,0,0,0,Saboteur,FALSE,,,,,
SHD,163,Migs Mayfeld,Triggerman,TRUE,Unit,Aggression,2,Underworld,When a player discards a card from their hand: You may deal 2 damage to a unit or base. Use this ability only once each round.,,0,2,2,3,Denis Medri,5/24/2024,SWU Harvest,https://www.swuharvest.com/2024/05/swu-harvest-has-exclusive-card-reveals-for-the-new-set/,390,0,0,0,0,,,,,,,
SHD,164,Rhokai Gunship,,FALSE,Unit,Aggression,2,"Underworld,Vehicle,Fighter",When Defeated: Deal 1 damage to a unit or base.,,1,2,1,1,Christian Papazoglakis,5/27/2024,Holocron Card Hub,https://www.youtube.com/watch?v=nsuMClEso4Y,391,0,0,0,0,,,,,,,
SHD,165,Unlicensed Headhunter,,FALSE,Unit,Aggression,2,"Underworld,Vehicle,Fighter","Saboteur

While this unit is exhausted, it gains: ""Bounty - Heal 5 damage from your base.""",,1,3,2,2,Fernando Correa,6/13/2024,The Force Unlimited,https://www.youtube.com/watch?v=teNVD3YVeeY,441,0,0,0,0,Bounty,TRUE,Saboteur,FALSE,,,
SHD,166,Disabling Fang Fighter,,FALSE,Unit,Aggression,3,"Mandalorian,Vehicle,Fighter",When Played: You may defeat an upgrade.,,1,3,2,1,Christian Papazoglakis,,,,,,,,,,,,,,,
SHD,167,Wanted Insurgents,,FALSE,Unit,Aggression,3,Rebel,Bounty - Deal 2 damage to a unit.,,0,4,4,1,Denis Medri,,,,494,0,0,0,0,Bounty,FALSE,,,,,
SHD,168,Hunting Nexu,,FALSE,Unit,Aggression,4,Creature,"While you control another {Aggression} unit, this unit gains Raid 2.",,0,4,4,1,Leonardo Giammichele,,,,505,0,0,0,0,Raid,TRUE,,,,,
SHD,169,Clan Challengers,,FALSE,Unit,Aggression,5,"Mandalorian,Trooper","Raid 3

While this unit is upgraded, it gains Overwhelm.",,0,3,6,1,Kevin Libranda,5/1/2024,FFG Stream,https://www.youtube.com/watch?v=xM6uvCuFY1Q,296,0,0,0,0,Overwhelm,FALSE,Raid,FALSE,,,
SHD,170,IG-11,I Cannot Be Captured,TRUE,Unit,Aggression,5,"Droid,Bounty Hunter","If this unit would be captured, defeat him and deal 3 damage to each enemy ground unit instead.

On Attack: You may deal 3 damage to a damaged ground unit.",,0,6,5,2,James Daly,4/26/2024,FFG,https://www.instagram.com/p/C6OpytwO02D/,291,0,0,0,0,,,,,,,
SHD,171,Covetous Rivals,,FALSE,Unit,Aggression,6,Bounty Hunter,"Grit

When Played/On Attack: You may deal 2 damage to a unit with a Bounty.",,0,5,5,1,Amad Mir,5/1/2024,FFG Stream,https://www.youtube.com/watch?v=xM6uvCuFY1Q,299,0,0,0,0,Grit,FALSE,,,,,
SHD,172,Krayt Dragon,,FALSE,Unit,Aggression,9,Creature,"Overwhelm

When an opponent plays a card: You may deal damage equal to that card's cost to their base or a ground unit they control.",,0,10,10,4,Leonardo Giammichele,5/31/2024,Wossy Plays,https://www.youtube.com/watch?v=e3eUCT8Wwhs,413,0,0,5,0,Overwhelm,FALSE,,,,,
SHD,173,Guild Target,,FALSE,Upgrade,Aggression,0,"Bounty,Condition","Attached unit gains: ""Bounty - Deal 2 damage to a base. If this unit is unique, deal 3 damage instead.""",,,0,0,2,Omercan Cirit,5/9/2024,SAGA: Space Arena Ground Arena,https://www.youtube.com/watch?v=PnzMDtbxdF4,328,0,0,0,0,,,,,,,
SHD,174,Hotshot DL-44 Blaster,,FALSE,Upgrade,Aggression,1,"Item,Weapon","Attach to a non-Vehicle unit.

Smuggle [{R3} {Cunning}]

When played using Smuggle: Attack with attached unit.",,,2,0,3,Eslam Aboshady,4/17/2024,FFG Stream,https://www.youtube.com/watch?v=GsnbrOspTJE,284,0,0,0,0,Smuggle,FALSE,,,,,
SHD,175,Armed to the Teeth,,FALSE,Upgrade,Aggression,2,"Supply,Weapon","Attached unit gains: ""On Attack: Give another friendly unit +2/+0 for this phase.""

Smuggle [{R4}{Aggression}]",,,2,0,2,Eslam Aboshady,5/17/2024,Rolling Dice & Taking Names,https://www.youtube.com/watch?v=Wuih8e4BqD0,371,0,0,0,0,Smuggle,FALSE,,,,,
SHD,176,Death Mark,,FALSE,Upgrade,Aggression,2,"Bounty,Condition","Attached unit gains: ""Bounty - Draw 2 cards.""",,,0,0,1,Aitor Prieto,6/18/2024,The Jade Throne Podcast,https://www.youtube.com/watch?app=desktop&v=Ht2z_KpEuto,468,0,0,0,0,,,,,,,
