set,cardnumber,name,title,unique,card type,aspects,cost,traits,ability text,leader unit ability text,arena,power,hp,rarity,artist,previewdate,preview source,preview link,cardid,invisiblepower,invisiblehp,invisibledamage,invisibledraw,keyword_1,keyword_1_conditional,keyword_2,keyword_2_conditional,keyword_3,keyword_3_conditional,Makes_Droids,Makes_Clones,Makes_Ties,Heals,Ramps,Makes_X_Wings,Indirect,Makes Force,Readies,Bounce,Cannot_Attack,Makes_Spies,Disclose_Symbols,Cheat_Action,Exhaust,Capture,Multideploy
SOR,056,Bendu,The One In The Middle,True,Unit,"Vigilance,Vigilance",6,"Force,Creature","{p-keyword-border-shaded}Sentinel {i}(Units in this arena can't attack your non-Sentinel units or your base.){/i}{/p}

{p}{b}On Attack:{/b} The next non-{Heroism}, non-{Villainy} card you play this turn costs {R2} less.{/p}",NULL,0,4,7,3,Luke Harrington,2024-01-23,FFG,https://twitter.com/UnlimitedFFG/status/1749824465234538756,235,0,0,0,0,Sentinel,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,057,Protector,NULL,False,Upgrade,"Vigilance,Vigilance",1,Innate,{p-keyword-border-shaded}Attached unit gains {sentinel}. {i}(Units in this arena can't attack your non-Sentinel units or your base.){/i}{/p},NULL,NULL,0,0,2,Alex Accorsi,2024-01-10,FFG,https://twitter.com/UnlimitedFFG/status/1745113384712855999,221,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,058,Vigilance,NULL,False,Event,"Vigilance,Vigilance",4,Innate,"{p}Choose two, in any order:{/p}
{p}- Discard 6 cards from an opponent's deck.{/p}
{p}- Heal 5 damage from a base.{/p}
{p}- Defeat a unit with 3 or less remaining HP.{/p}
{p}- Give a Shield token to a unit.{/p}",NULL,NULL,NULL,NULL,4,Christina Laviña,2023-08-09,FFG Stream,https://www.youtube.com/watch?v=Ks1eLGb5UFg,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,059,2-1B Surgical Droid,NULL,False,Unit,Vigilance,1,Droid,{p}{b}On Attack:{/b}{/p} You may heal 2 damage from another unit.,NULL,0,1,3,1,Hoan Nguyen,2023-08-03,FFG Stream,https://www.youtube.com/watch?v=HgjQ-bMGkj4,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,2,,,,,,,,,,,,,
SOR,060,Distant Patroller,NULL,False,Unit,Vigilance,2,"Fringe,Vehicle,Fighter",{p}{b}When Defeated:{/b} You may give a Shield token to a {Vigilance} unit.{/p},NULL,1,2,1,2,Francois Cannels,2023-08-09,Polygon,https://www.polygon.com/23826374/star-wars-unlimited-rules-preview-tcg-release-date-price,65,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,061,Guardian of the Whills,NULL,False,Unit,Vigilance,2,"Force,Fringe",{p}This first upgrade you play on this unit each round costs {R1} less.{/p},NULL,0,2,2,1,Alexandria Huntington,2024-01-29,Jade Throne Podcast,https://podcasts.apple.com/us/podcast/the-jade-throne-podcast/id1237838530,243,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,062,Regional Governor,NULL,False,Unit,Vigilance,2,"Imperial,Official","{p}{b}When Played:{/b} Name a card. While this unit is in play, opponents can't play the named card.{/p}",NULL,0,1,4,3,Yvette Chua,2023-11-14,Maindeck,https://www.youtube.com/watch?v=dKpX3vm5Fns,NULL,0,0,0,0.06,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,063,Cloud City Wing Guard,NULL,False,Unit,Vigilance,3,"Fringe,Trooper",{p-keyword-border-shaded}{sentinel} {em}(Units in this arena can't attack your non-Sentinel units or your base.){/em}{/p},NULL,0,2,4,1,Tomas Oleksak,2023-06-23,Wossy Plays,https://www.youtube.com/watch?v=ZDKza3yNX9w,21,0,0,0,0,Sentinel,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,064,Wilderness Fighter,NULL,False,Unit,Vigilance,3,Trooper,"{p}{shielded} {i}(When you play this unit, give a Shield token to it.){/i}{/p}",NULL,0,2,4,1,Ash Pierce,2023-11-28,TowerNumberNine,https://www.youtube.com/watch?v=ok7P-rP_E7Q,162,0,0,0,0,Shielded,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,065,Baze Malbus,Temple Guardian,True,Unit,Vigilance,4,Fringe,"{p}{grit} {i}(This unit gets +1/+0 for each damage on him.){/i}{/p}

{p-keyword-border}While you have the initiative, this unit gains {sentinel}. {i}(Units in this arena can't attack your non-Sentinel units or your base.){/i}{/p}",NULL,0,2,5,2,Milos Slaykovic,2024-01-26,FFG,https://twitter.com/UnlimitedFFG/status/1750911579275563498/photo/1,240,0,0,0,0,Grit,False,Sentinel,True,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,066,System Patrol Craft,NULL,False,Unit,Vigilance,4,"Vehicle,Fighter",{p-keyword-border-shaded}{sentinel} {i}(Units in this arena can't attack your non-Sentinel units or your base.){/i}{/p},NULL,1,3,4,1,Christian Papazoglakis,2023-08-03,FFG Stream,https://www.youtube.com/watch?v=HgjQ-bMGkj4,61,0,0,0,0,Sentinel,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,067,Rugged Survivors,NULL,False,Unit,Vigilance,5,Fringe,"{p}{keyword}Grit{/keyword} {i}(This unit gets {powerplus:1}/{hp:0} for each damage on it.){/i}{/p}

{p}{b}On Attack:{/b} If you control a leader unit, you may draw a card.{/p}",NULL,0,3,5,1,Elena Skitalets,2023-09-04,FFG,https://www.instagram.com/reel/Cwxi8kopeyO,88,0,0,0,0,Grit,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,068,Cargo Juggernaut,NULL,False,Unit,Vigilance,6,"Vehicle,Tank","{p}{shielded} {i}(When you play this unit, give a Shield token to it.){/i}{/p}

{p}{b}When Played:{/b} If you control another {Vigilance} unit, heal 4 damage from your base.{/p}",NULL,0,4,6,1,Thomas Wievegg,2024-01-03,FFG Stream,https://www.youtube.com/watch?v=F0E7swqf6Wk,214,0,0,0,0,Shielded,False,NULL,NULL,NULL,NULL,,,,2,,,,,,,,,,,,,
SOR,069,Resilient,NULL,False,Upgrade,Vigilance,1,Innate,NULL,NULL,NULL,0,0,1,Joshua Carson,2023-09-08,Cross World TCG,https://www.youtube.com/watch?v=3UzLC-tKExk,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,070,Devotion,NULL,False,Upgrade,Vigilance,2,Innate,"{p}Attached unit gains {restore:2}. {i}(When this unit attacks, heal 2 damage from its controller's base.){/i}{/p}",NULL,NULL,0,0,2,Liana Anatolevich,2024-01-03,FFG Stream,https://www.youtube.com/watch?v=F0E7swqf6Wk,216,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,071,Electrostaff,NULL,False,Upgrade,Vigilance,2,"Item,Weapon","{p}Attach to a non-{vehicle} unit. {/p}

{p}While attached unit is defending, the attacker gets –1/–0.{/p}",NULL,NULL,0,0,3,Arthur Mougne,2024-02-10,FFG,https://www.youtube.com/watch?v=Ww-_N1Uswvc,258,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,072,Entrenched,NULL,False,Upgrade,Vigilance,2,Condition,{p}Attached unit can't attack bases.{/p},NULL,NULL,0,0,2,Borja Pindado,2023-08-21,FFG,https://www.instagram.com/p/CwNfzmfsn6K/,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,073,Moment of Peace,NULL,False,Event,Vigilance,1,Innate,NULL,NULL,NULL,NULL,NULL,1,Joshua Carson,2023-12-27,Nerdly,https://www.nerdly.co.uk/2023/12/27/exclusive-sneak-peek-at-3-upcoming-star-wars-unlimited-trading-cards/,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,074,Repair,NULL,False,Event,Vigilance,1,Supply,{p}Heal 3 damage from a unit or base.{/p},NULL,NULL,NULL,NULL,1,Joshua Carson,2023-07-02,Maindeck,https://www.youtube.com/watch?v=tIVvKt--lPc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,075,It Binds All Things,NULL,False,Event,Vigilance,2,Force,"{p}Heal up to 3 damage from a unit. If you control a {force} unit, you may deal that much damage to another unit.{/p}",NULL,NULL,NULL,NULL,3,Axel Hutt,2023-08-28,FFG,https://www.instagram.com/reel/CwfhXlssI8J/,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,076,Make an Opening,NULL,False,Event,Vigilance,3,Tactic,{p}Give a unit -{power:2}/-{hp:2} for this phase. Heal 2 damage from your base.{/p},NULL,NULL,NULL,NULL,1,Kevin Libranda,2024-01-03,FFG Stream,https://www.youtube.com/watch?v=F0E7swqf6Wk,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,077,Takedown,NULL,False,Event,Vigilance,4,Tactic,{p}Defeat a unit with {hp:5} or less remaining HP.{/p},NULL,NULL,NULL,NULL,2,Eslam AboShady,2023-09-27,FFG Stream,https://www.youtube.com/watch?v=OZGbAKs21W8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,078,Vanquish,NULL,False,Event,Vigilance,5,Tactic,{p}Defeat a non-leader unit.{/p},NULL,NULL,NULL,NULL,1,Eslam AboShady,2023-06-27,FFG Stream,https://www.youtube.com/watch?v=SunSj70YP8o,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,079,Admiral Piett,Captain of the Executor,True,Unit,"Command,Villainy",2,"Imperial,Official","{p}Each friendly non-leader unit that costs 6 or more gains {ambush}. {i}(After you play that unit, it may ready and attack an enemy unit.){/i}{/p}",NULL,0,1,4,2,Denis Medri,2023-09-08,Cross World TCG,https://www.youtube.com/watch?v=3UzLC-tKExk,95,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,080,General Tagge,Concerned Commander,True,Unit,"Command,Villainy",2,"Imperial,Official",{p}{b}When Played:{/b} Give an Experience token to each of up to 3 {trooper} units.{/p},NULL,0,2,2,2,Eric Hibbeler,2023-10-24,Max Tapera,https://www.youtube.com/watch?v=rSiEAriAigc,131,2,2,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,081,Seasoned Shoretrooper,NULL,False,Unit,"Command,Villainy",2,"Imperial,Trooper","{p}While you control 6 or more resources, this unit gets {powerplus:2}/{hpplus:0}.{/p}",NULL,0,2,3,1,Milos Slaykovic,2023-10-24,Max Tapera,https://www.youtube.com/watch?v=rSiEAriAigc,NULL,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,082,Emperor's Royal Guard,NULL,False,Unit,"Command,Villainy",3,Imperial,"{p-keyword-border}While you control an {official} unit, this unit gains {sentinel}.{/p}

{p}While you control Emperor Palpatine {em}(as a leader or unit){/em}, this unit gets {power:0}/{hpplus:1}.",NULL,0,3,4,3,French Carlomagno,2023-07-12,FFG Stream,https://www.youtube.com/watch?v=6cWmjXCAFKg,24,0,1,0,0,Sentinel,True,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,083,Superlaser Technician,NULL,False,Unit,"Command,Villainy",3,Imperial,{p}{strong}When Defeated:{/strong} You may put this unit into play as a resource and ready it.{/p},NULL,0,2,1,1,Denis Medri,2023-07-22,Wampa Radio,https://www.youtube.com/watch?v=v2anF9BpUsA,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,1.5,,,,,,,,,,,,
SOR,084,Grand Moff Tarkin,Death Star Overseer,True,Unit,"Command,Villainy",4,"Imperial,Official","{strong}When Played:{/strong} Search the top 5 cards of your deck for up to 2 {imperial} cards, reveal them, and draw them. {em}(Put the other cards on the bottom of your deck in a random order.){/em}",NULL,0,2,3,5,Steve Morris,2023-05-16,FFG,https://starwarsunlimited.com/articles/star-wars-unlimited-first-look,25,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,085,Rukh,Thrawn's Assassin,True,Unit,"Command,Villainy",5,Imperial,"{p}{shielded} {i}(When you play this unit, give a Shield token to it.){/i}{/p}

{p}{b}When this unit deals combat damage to a non-leader unit while attacking:{/b} Defeat that unit.{/p}",NULL,0,3,6,3,Elena Skitalets,2024-01-25,Geekbecois,https://geekbecois.com/star-wars-unlimited-annonce/,238,0,0,3,0,Shielded,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,086,Gladiator Star Destroyer,NULL,False,Unit,"Command,Villainy",6,"Imperial,Vehicle,Capital Ship",{p}{b}When Played:{/b} Give a unit {sentinel} for this phase. {i}Units in this arena can't attack your non-Sentinel units or your base.){/i}{/p},NULL,1,5,6,1,Arthur Mougne,2023-08-23,FFG Stream,https://www.youtube.com/watch?v=MQWzu7tz7lg,78,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,087,Darth Vader,Commanding the First Legion,True,Unit,"Command,Villainy",7,"Force,Imperial,Sith","{p}{ambush}{/p}

{p}{b}When Played:{/b} Search the top 10 cards of your deck for any number of {Villainy} units with combined cost 3 or less and play each of them for free.{/p}",NULL,0,5,7,4,Ivan Dedov,2023-12-25,FFG,https://www.instagram.com/p/C1SC47NJxSl/,196,3,3,0,0,Ambush,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,088,Blizzard Assault AT-AT,NULL,False,Unit,"Command,Villainy",8,"Imperial,Vehicle,Walker","{p}While attacking, this unit may deal its excess damage to an enemy ground unit.{/p}",NULL,0,9,9,2,Arthur Mougne,2023-08-22,Rolling Dice and Taking Names,https://twitter.com/DiceAndNames/status/1694032378761560112,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,089,Relentless,Konstantine's Folly,True,Unit,"Command,Villainy",9,"Imperial,Vehicle,Capital Ship",{p}The first event played by each opponent each round loses all abilities.{/p},NULL,1,8,8,3,Ross Taylor,2023-08-09,Polygon,https://www.polygon.com/23826374/star-wars-unlimited-rules-preview-tcg-release-date-price,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,090,Devastator,Inescapable,True,Unit,"Command,Villainy",10,"Imperial,Vehicle,Capital Ship","{p-keyword-border-shaded}{sentinel}{/p}

{p}{overwhelm}{/p}

{p}{b}When Played:{/b} You may deal damage to a unit equal to the number of resources you control.{/p}",NULL,1,10,10,4,Ignacio Bazan Lazcano,2023-11-02,Brettballett,https://www.youtube.com/watch?v=pd4t3v3V3FI,137,0,0,10,0,Overwhelm,False,Sentinel,False,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,091,The Emperor's Legion,NULL,False,Event,"Command,Villainy",2,"Imperial,Supply",{p}Return each unit in your discard pile that was defeated this phase to your hand.{/p},NULL,NULL,NULL,NULL,3,Eslam AboShady,2024-02-01,FFG,https://twitter.com/UnlimitedFFG/status/1753085917370212570,246,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,092,Overwhelming Barrage,NULL,False,Event,"Command,Villainy",5,Tactic,"{p}Give a friendly unit {powerplus:2}/{hpplus:2} for this phase. Then, it deals damage equal to its power divided as you choose among any number of other units.{/p}",NULL,NULL,NULL,NULL,2,Francois Cannels,2023-08-23,FFG Stream,https://www.youtube.com/watch?v=MQWzu7tz7lg,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,093,Alliance Dispatcher,NULL,False,Unit,"Command,Heroism",1,Rebel,{p}{b}Action [{T}]:{/b} Play a unit from your hand. It costs {R1} less.{/p},NULL,0,1,2,1,Milos Slaykovic,2024-01-18,Papskubber.dk,,230,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,1,,,,,,,,,,,,
SOR,094,Bail Organa,Rebel Councilor,True,Unit,"Command,Heroism",1,"Rebel,Official",{p}{b}Action [{T}]:{/b} Give an Experience token to another friendly unit.{/p},NULL,0,1,2,3,Milos Slaykovic,2024-02-08,FFG,https://twitter.com/UnlimitedFFG/status/1755622627765350488,250,0.5,0.5,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,095,Battlefield Marine,NULL,False,Unit,"Command,Heroism",2,"Rebel,Trooper",NULL,NULL,0,3,3,1,David Buisan,2023-11-29,FFG Stream,https://www.youtube.com/watch?v=bAs6Tvc4FLI,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,096,Mon Mothma,Voice of the Rebellion,True,Unit,"Command,Heroism",2,"Rebel,Official","{p}{b}When Played:{/b} Search the top 5 cards of your deck for a {rebel} card, reveal it, and draw it. {i}(Put the other cards on the bottom of your deck in a random order.){/i}{/p}",NULL,0,1,3,2,Eric Hibbeler,2024-01-03,FFG Stream,https://www.youtube.com/watch?v=F0E7swqf6Wk,212,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,097,Admiral Ackbar,Brilliant Strategist,True,Unit,"Command,Heroism",3,"Rebel,Official","{p}{restore:1} {i}(When this unit attacks, heal 1 damage from your base.){/i}{/p}

{p}{b}When Played:{/b} You may deal damage to a unit equal to the number of units your control in its arena.{/p}",NULL,0,1,4,3,Luke Harrington,2023-09-06,FFG Stream,https://www.youtube.com/watch?v=DkykRONC6GE,90,0,0,2,0,Restore,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,098,Echo Base Defender,NULL,False,Unit,"Command,Heroism",3,"Rebel,Trooper",{p-keyword-border-shaded}{sentinel} {i}(Units in this arena can't attack your non-Sentinel units or your base.){/i}{/p},NULL,0,4,3,1,Thomas Wievegg,2023-12-27,Nerdly,https://www.nerdly.co.uk/2023/12/27/exclusive-sneak-peek-at-3-upcoming-star-wars-unlimited-trading-cards/,198,0,0,0,0,Sentinel,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,099,Bright Hope,The Last Transport,True,Unit,"Command,Heroism",4,"Rebel,Vehicle,Transport","{p-keyword-border-shaded}{sentinel} {i}(Units in this arena can't attack your non-Sentinel units or your base.){/i}{/p}

{p}{b}When Played:{/b} You may return a friendly non-leader ground unit to its owner's hand. If you do, draw a card.{/p}",NULL,1,2,6,2,Randall Mackey,2023-10-22,FFG Stream,,129,0,0,0,1,Sentinel,False,NULL,NULL,NULL,NULL,,,,,,,,,,-0.5,,,,,,,
SOR,100,Wedge Antilles,Star of the Rebellion,True,Unit,"Command,Heroism",5,Rebel,"{p}Each friendly {vehicle} unit gets {powerplus:1}/{hpplus:1} and gains Ambush. {i}(After you play that unit, it may ready and attack an enemy unit.){/i}{/p}",NULL,0,5,5,3,Axel Hutt,2023-10-22,FFG Stream,,128,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,101,Rogue Squadron Skirmisher,NULL,False,Unit,"Command,Heroism",6,"Rebel,Vehicle,Speeder","{p}{ambush}{/p}

{p}{b}When Played:{/b} Return a unit that costs 2 or less from your discard pile to your hand.{/p}",NULL,0,4,6,2,Ross Taylor,2023-12-22,Jedi News,https://www.jedinews.com/featured/articles/exclusive-reveal-of-two-new-cards-for-star-wars-unlimited/,194,0,0,0,1,Ambush,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,102,Home One,Alliance Flagship,True,Unit,"Command,Heroism",8,"Rebel,Vehicle,Capital Ship","{p}{restore:2}{/p}

{p}Each other friendly unit gains {restore:1}.{/p}

{p}{b}When Played:{/b} Play a {Heroism} unit from your discard pile. It costs {R3} less.{/p}",NULL,1,7,7,4,Axel Hutt,2023-09-06,FFG Stream,https://www.youtube.com/watch?v=DkykRONC6GE,89,3,3,0,1,Restore,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,103,Rebel Assault,NULL,False,Event,"Command,Heroism",1,"Rebel,Tactic","{p}Attack with a {rebel} unit. It gets {powerplus:1}/{hpplus:0} for this attack.{/p}

Then, attack with another {rebel} unit. It gets {powerplus:1}/{hpplus:0} for this attack.",NULL,NULL,NULL,NULL,2,French Carlomagno,2024-01-31,FFG,https://www.youtube.com/watch?v=YyevyGEv1gg,244,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,104,U-Wing Reinforcement,NULL,False,Event,"Command,Heroism",7,Supply,{p}Search the top 10 cards of your deck for up to 3 units with combined cost 7 or less and play each of them for free. {i}(Put the other cards on the bottom of your deck in a random order.){/i}{/p},NULL,NULL,NULL,NULL,3,Amad Mir,2024-02-10,FFG,https://www.youtube.com/watch?v=Ww-_N1Uswvc,253,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,105,General Krell,Heartless Tactician,True,Unit,"Command,Command",5,"Force,Jedi,Republic","{p}Each other friendly unit gains: ""{b}When Defeated:{/b} You may draw a card.""{/p}",NULL,0,5,4,3,Luke Harrington,2024-01-29,FFG,https://twitter.com/UnlimitedFFG/status/1751998786040188941,241,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,106,Attack Pattern Delta,NULL,False,Event,"Command,Command",3,Tactic,"{p}Give a friendly unit {powerplus:3}/{hpplus:3} for this phase.{/p}

{p}Give another friendly unit {powerplus:2}/{hpplus:2} for this phase.{/p}

{p}Give a third friendly unit {powerplus:1}/{hpplus:1} for this phase.{/p}",NULL,NULL,NULL,NULL,2,French Carlomagno,2023-12-11,FFG,https://twitter.com/UnlimitedFFG/status/1734241747914342509,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,107,Command,NULL,False,Event,"Command,Command",4,Innate,"{p}Choose two, in any order:{/p}
{p}- Give 2 Experience tokens to a unit.{/p}
{p}- A friendly unit deals damage equal to its power to a non-unique enemy unit.{/p}
{p}- Put this event into play as a resource.{/p}
{p}- Return a unit from your discard pile to your hand.{/p}",NULL,NULL,NULL,NULL,4,Maxine Vee,2023-09-06,FFG Stream,https://www.youtube.com/watch?v=DkykRONC6GE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,108,Vanguard Infantry,NULL,False,Unit,Command,1,Trooper,{p}{b}When Defeated:{/b} You may give an Experience token to a unit.{/p},NULL,0,1,2,1,Amad Mir,2024-01-02,Tabletop Misfits,https://www.youtube.com/watch?v=S5RKnhahLWo,202,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,109,Colonel Yularen,ISB Director,True,Unit,Command,2,"Imperial,Official",{p}{b}When you play a {Command} unit{/b} {i}(including this one){/i}{b}:{/b} Heal 1 damage from your base.{/p},NULL,0,2,3,2,David Buisan,2023-09-11,What A Piece Of Junk!,https://www.youtube.com/watch?v=9jOKd4qzld4,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,1,,,,,,,,,,,,,
SOR,110,Frontline Shuttle,NULL,False,Unit,Command,2,"Vehicle,Transport","{p}{b}Action [defeat this unit]:{/b} Attack with a unit, even if it's exhausted. It can't attack bases for this attack.{/p}",NULL,1,1,3,3,French Carlomagno,2024-01-11,The Nerd Shelves,https://www.youtube.com/watch?v=_C5P1-HBhKw,223,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,111,Patrolling V-Wing,NULL,False,Unit,Command,2,"Vehicle,Fighter",{p}{b}When Played:{/b} Draw a card.{/p},NULL,1,1,1,1,Amad Mir,2023-11-17,Deantramp,https://www.youtube.com/watch?v=JXNc74urnh4,156,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,112,Consortium StarViper,NULL,False,Unit,Command,3,"Fringe,Vehicle,Fighter","{p}While you have the initiative, this unit gains {restore:2}. {i}(When this unit attacks, heal 2 damage from your base.){/i}{/p}",NULL,1,3,3,1,Christian Papazoglakis,2023-09-25,FFG,https://www.instagram.com/p/CxnnohUtk2w/,106,0,0,0,0,Restore,True,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,113,Homestead Militia,NULL,False,Unit,Command,3,"Fringe,Trooper","{p-keyword-border}While you control 6 or more resources, this unit gains {sentinel}. {i}(Units in this arena can't attack your non-Sentinel units or your base.){/i}{/p}",NULL,0,3,4,1,Joshua Carson,2023-10-13,holocron.card.hub,https://www.instagram.com/reel/CyVwMuctwNJ/?igshid=MzRlODBiNWFlZA,121,0,0,0,0,Sentinel,True,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SOR,114,Escort Skiff,NULL,False,Unit,Command,4,"Underworld,Vehicle,Speeder","{p}While you control another {Command} unit, this unit gains {ambush}. {i}(After you play this unit, it may ready and attack an enemy unit.){/i}{/p}",NULL,0,4,4,1,Mickael Balloul,2024-01-24,Nelson All Over Cards,https://www.youtube.com/watch?v=LQQndwDH05c,236,0,0,0,0,Ambush,True,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
